user_id,item_id,rating
556318,561264,10.0
700366,655775,6.0
431344,1786525,10.0
252421,2035790,8.0
984218,1031440,8.0
279335,466944,8.0
97584,1362593,10.0
970672,2687880,10.0
144358,1018841,10.0
836036,1861964,10.0
387193,191243,6.0
639314,288472,10.0
814687,2886469,8.0
150470,2882239,8.0
85322,1968677,8.0
90224,2571458,6.0
303253,1498329,8.0
715691,2130962,10.0
257715,174086,6.0
781977,1069265,10.0
223311,1337205,10.0
276186,2686655,10.0
848241,135750,10.0
882548,889239,10.0
237436,2821045,8.0
312092,1477398,10.0
318850,2059409,8.0
503424,144931,6.0
595954,162634,10.0
378981,2342335,10.0
921677,1596783,8.0
987653,2826127,10.0
710435,129831,4.0
666475,1361162,10.0
209015,709832,8.0
242004,1978905,10.0
904924,558669,10.0
669262,323450,10.0
149164,2668203,10.0
44659,669228,8.0
566066,1603811,8.0
616485,2426137,10.0
950695,504109,10.0
187496,1798127,10.0
615264,878960,10.0
933504,397303,10.0
454193,241759,10.0
379293,533452,10.0
450301,1251617,8.0
883768,2382109,8.0
703935,236557,10.0
409079,1408079,8.0
187420,2439344,10.0
301685,1628426,10.0
2043,985087,10.0
859027,948002,8.0
581218,124204,10.0
850019,627759,8.0
19142,138431,8.0
886843,1223581,8.0
153364,809343,6.0
423728,1539576,8.0
90667,1614043,10.0
903568,460573,10.0
585066,1146704,10.0
26121,1858651,10.0
548520,1543130,4.0
971397,756784,10.0
952439,2468762,10.0
135835,2063202,10.0
956579,123793,10.0
711463,131533,10.0
166037,190793,10.0
905722,2160087,8.0
903804,217822,2.0
83963,2685907,10.0
75552,136860,10.0
165790,1417294,10.0
832715,1967750,10.0
696038,172027,10.0
565816,1846864,10.0
320150,2304490,10.0
133087,1859039,8.0
122605,1589928,8.0
68264,2164145,6.0
724250,2573155,8.0
948168,1019819,6.0
871863,1433766,10.0
84216,2752000,8.0
260350,333479,10.0
316494,123793,10.0
936019,2505335,10.0
715534,1719559,8.0
832893,185800,10.0
284700,127081,8.0
501009,1754771,6.0
570418,1515649,6.0
101608,2771965,10.0
452119,133584,10.0
649434,1667930,8.0
551974,168592,10.0
684812,2261828,8.0
431280,527885,8.0
333818,166633,8.0
717663,1682362,8.0
277127,172027,8.0
659410,1392841,10.0
599364,137585,10.0
851073,1530271,8.0
78863,1567172,8.0
274509,912273,10.0
87983,2090774,10.0
305779,184374,10.0
173064,398222,10.0
886930,360837,10.0
510438,714374,10.0
231864,992169,10.0
600547,1099530,10.0
330394,132738,8.0
103084,1505204,10.0
307240,136860,10.0
397980,1542250,8.0
337368,429191,10.0
856706,160612,4.0
995826,208647,6.0
272216,999837,10.0
281616,298336,8.0
190988,263699,10.0
551506,151551,10.0
552130,960463,10.0
716041,1223725,10.0
225694,951810,10.0
362049,920927,8.0
20152,2758175,10.0
245787,2068463,10.0
392092,730008,10.0
289367,1615177,10.0
794150,174086,10.0
356570,1851598,10.0
508705,1393299,10.0
773352,828743,10.0
36475,498082,10.0
422727,920927,10.0
280224,150752,10.0
200292,1697200,10.0
688422,1498329,10.0
561921,2019803,8.0
825457,234144,8.0
198218,478490,10.0
819925,1420896,10.0
269702,2396750,10.0
263560,1918620,10.0
327621,331636,8.0
472391,1900480,10.0
499979,711795,10.0
473561,917461,10.0
773282,188052,10.0
528396,1470044,10.0
60240,1860491,10.0
565033,1674806,10.0
990369,2759059,10.0
567889,1099081,6.0
911281,1745076,8.0
495119,1132735,8.0
613788,1109803,10.0
16406,451754,8.0
313433,1769705,8.0
343624,1018841,10.0
569835,151551,10.0
954642,2420796,10.0
592702,133584,10.0
894296,877767,8.0
459278,154652,8.0
135389,1854157,6.0
979501,1755186,10.0
759495,1867652,2.0
240873,741980,10.0
85269,1226293,8.0
474702,128730,10.0
889460,1142056,6.0
807420,1730006,10.0
419123,185226,8.0
198857,141761,10.0
36826,1036336,10.0
425263,144714,10.0
509035,181453,10.0
322558,136110,10.0
390733,283978,10.0
746178,1940267,10.0
824111,127495,10.0
622148,730604,10.0
392529,280734,8.0
584837,2677196,6.0
904491,1327789,10.0
330445,141688,10.0
622074,2749860,10.0
354380,2396750,10.0
102909,131533,10.0
633729,123793,10.0
762658,2719579,10.0
793027,1795593,8.0
360246,644425,8.0
566690,2817812,10.0
578088,1210991,8.0
237041,227818,10.0
350583,1717957,10.0
756530,254960,10.0
316225,416213,10.0
508622,2305405,10.0
148059,615009,8.0
885093,265806,10.0
875387,197170,10.0
663413,1205802,8.0
731743,184374,8.0
761246,591636,8.0
455887,2025428,10.0
628471,156607,6.0
736006,1738544,10.0
874390,2483440,8.0
271494,1730006,8.0
301433,166633,4.0
386079,1187659,8.0
772572,1841448,10.0
361309,152662,10.0
732293,448965,8.0
232353,1448967,8.0
906212,194182,10.0
772526,131533,10.0
173553,174086,10.0
396455,2531493,8.0
552744,2207424,8.0
732549,1538250,8.0
860792,1108814,6.0
158095,1420770,4.0
76708,609338,10.0
957391,1009409,10.0
698808,126335,8.0
344038,314633,10.0
69220,2318793,10.0
340040,1662059,10.0
726839,1406056,8.0
996566,1749401,10.0
434864,168592,8.0
765200,522755,10.0
335019,1498329,8.0
142992,168012,10.0
526458,446156,8.0
233093,330238,10.0
916326,137585,10.0
478179,1064397,8.0
986356,124553,10.0
599336,1871370,8.0
666671,126335,10.0
306034,539385,10.0
867356,1163129,10.0
557026,960463,10.0
465193,1308013,8.0
594831,2670461,8.0
647780,242661,10.0
411618,833666,10.0
129542,172914,10.0
687849,152836,6.0
220049,399935,8.0
341701,1723794,8.0
824779,182578,8.0
50048,1805488,6.0
991844,1516843,10.0
263877,1076484,2.0
252311,1329021,10.0
564252,862446,6.0
41263,1963564,6.0
914177,1450102,6.0
146449,2057975,10.0
712972,125424,10.0
559908,1730006,8.0
993757,344794,10.0
543503,1829992,8.0
562435,956499,10.0
680654,2936293,10.0
832183,694477,10.0
392649,2028346,10.0
144054,2758287,8.0
447940,2057975,8.0
160482,1003076,10.0
261687,190529,4.0
865044,142179,10.0
572735,174086,10.0
26892,572613,10.0
555736,158028,8.0
542527,174086,10.0
46681,1859039,10.0
944838,2375866,8.0
838511,131533,8.0
429093,233596,8.0
853022,176490,10.0
404424,149459,8.0
83270,598696,10.0
297298,126335,10.0
906935,227716,10.0
225963,1453669,8.0
32925,1624452,10.0
232994,2848341,8.0
245229,1630499,10.0
793712,599262,10.0
858707,2151515,10.0
658008,861707,8.0
368352,1276025,10.0
820028,148089,10.0
701575,188052,10.0
186934,127865,10.0
954861,2565135,8.0
87735,2508510,8.0
384832,1912012,6.0
392157,1687082,10.0
565783,1179273,10.0
633578,1076484,8.0
653853,1379559,10.0
332805,145906,8.0
720532,760309,10.0
15177,1934641,10.0
740724,2681264,10.0
682646,929570,10.0
95573,401725,8.0
32925,1576857,10.0
185409,1333316,10.0
729170,1859039,10.0
408179,2674810,10.0
893400,389631,10.0
868142,1662825,10.0
328463,709521,10.0
181024,1210197,8.0
990544,1353012,10.0
641119,754797,8.0
250773,1449570,10.0
637745,1076484,8.0
414997,195613,8.0
265967,1390827,10.0
676222,658625,10.0
257105,130259,8.0
773719,864299,10.0
367882,1449570,10.0
113521,620288,8.0
435613,1979590,10.0
727831,806803,10.0
194339,1469072,10.0
802731,252102,10.0
896669,1780941,10.0
93326,1746190,10.0
736581,1375928,10.0
130656,134393,10.0
984499,2125981,10.0
908561,1919019,10.0
594317,153475,10.0
134900,743728,10.0
240639,2064568,8.0
903436,2903209,10.0
29027,532135,8.0
143530,1003076,10.0
494766,1439155,10.0
685225,2087286,8.0
362350,507732,10.0
224575,125564,10.0
47949,124204,10.0
570030,1697202,10.0
650178,1962680,10.0
860064,1826136,10.0
495935,617766,6.0
556318,1207360,10.0
685643,699053,10.0
481392,1961311,10.0
804100,2752000,10.0
934882,162634,8.0
160434,638318,10.0
132055,1701960,10.0
443163,1009245,10.0
613512,1661761,10.0
46566,2872180,10.0
566047,1918309,10.0
781468,2738737,8.0
85642,141548,8.0
871131,2548337,10.0
450814,737598,10.0
387708,166633,8.0
100926,255986,10.0
940248,175600,8.0
740186,1769705,8.0
25019,177394,8.0
964118,833666,8.0
996860,1115223,8.0
859574,2209432,10.0
798932,1746190,10.0
696958,162634,10.0
466513,152662,10.0
31265,159931,8.0
868642,125465,10.0
844400,308150,10.0
991579,2250584,8.0
824180,132135,10.0
140202,247599,6.0
221407,1257812,6.0
472391,2923916,10.0
765298,1076484,10.0
88155,1242444,10.0
641163,134393,10.0
150551,148089,6.0
318850,2783742,10.0
436388,1621646,4.0
459872,123793,10.0
406546,1402874,10.0
237490,545632,10.0
340867,123793,10.0
442801,523845,6.0
843782,538840,10.0
407749,714449,8.0
356663,1076484,10.0
395691,212624,10.0
747891,1707266,10.0
594017,1295171,10.0
491735,709832,8.0
823276,627759,8.0
709728,963476,10.0
379611,166633,10.0
629404,182578,10.0
733207,2476569,10.0
214108,1313942,2.0
213920,164593,8.0
433341,996851,10.0
225436,387281,10.0
520132,1869763,8.0
941136,127495,10.0
398133,887695,10.0
811650,1936454,8.0
88051,497719,8.0
579522,145906,8.0
371316,1919019,10.0
463408,138431,10.0
393036,127495,8.0
107884,2456857,8.0
76612,2948324,10.0
35512,126335,8.0
770112,1961311,8.0
141077,124204,10.0
82970,1692683,10.0
893275,313821,10.0
652680,168592,10.0
179181,146684,8.0
69031,2900163,10.0
457730,1992625,4.0
806478,1842923,8.0
452395,987052,10.0
335327,1630965,10.0
657865,1084504,6.0
982813,276763,10.0
688707,1030312,10.0
197743,944512,10.0
249397,2780710,10.0
605384,1434272,8.0
920616,152662,10.0
127505,2238060,6.0
381784,499042,8.0
38528,2484216,6.0
289148,859889,8.0
725295,323450,8.0
833675,1460767,10.0
415633,309634,8.0
25999,961819,10.0
698139,1226293,6.0
96369,1154504,8.0
26284,132738,10.0
220676,561215,10.0
841244,1417294,10.0
367406,736985,6.0
224428,1251146,10.0
138743,1918815,10.0
970489,1903665,10.0
90202,1711225,8.0
701456,948002,8.0
263692,145906,8.0
764149,1013498,10.0
414182,871172,10.0
716512,2263480,10.0
103374,1547178,10.0
933853,344481,10.0
251238,141761,8.0
50699,1166927,8.0
30501,2694393,8.0
145109,172027,10.0
41159,292441,10.0
733946,2569151,10.0
809730,920132,10.0
786050,1697200,10.0
764394,1461623,10.0
524151,125465,10.0
804012,2329479,10.0
83400,1697200,10.0
721243,123793,10.0
304674,1729232,10.0
58778,1131772,10.0
295775,693222,10.0
383020,965325,10.0
228215,472922,10.0
707815,1842923,10.0
466744,763288,10.0
825457,1700282,10.0
925885,146684,10.0
32925,1704630,10.0
274214,166006,8.0
207377,139086,8.0
949723,1583612,8.0
306954,1108814,10.0
89316,130727,10.0
41790,358673,10.0
113893,1363651,6.0
536910,1126241,10.0
219210,175496,6.0
568407,1043392,10.0
440239,2457608,10.0
335704,2903392,10.0
292015,1845636,6.0
725147,1845435,8.0
301404,607037,10.0
349251,134015,4.0
910910,1048184,10.0
846375,234407,10.0
612739,1562701,6.0
383388,1226293,10.0
284960,1543199,10.0
184325,1982904,10.0
297651,862446,10.0
385502,645661,10.0
339079,1353811,6.0
621805,168610,10.0
312201,1312996,10.0
807492,163328,10.0
502699,833666,8.0
768426,2430661,8.0
35440,148089,10.0
99105,2366148,10.0
105716,1511595,10.0
284932,131117,8.0
155250,147594,6.0
677235,1844025,6.0
388577,1180202,10.0
995412,2768056,10.0
852709,550590,8.0
202791,142179,10.0
835553,472922,10.0
756783,1821048,10.0
508815,1099530,10.0
819459,136860,10.0
603079,2955585,10.0
738001,130727,10.0
933202,2083361,6.0
622398,126335,10.0
445743,144051,8.0
65228,1375928,10.0
984901,478077,8.0
344431,916639,10.0
313578,755371,10.0
213042,1172052,10.0
685580,1808470,10.0
196251,330238,10.0
445720,2463317,10.0
132049,2060880,10.0
878124,1714731,8.0
405474,1082379,8.0
833363,2440064,6.0
701787,1692683,8.0
55821,424962,10.0
226532,2266220,10.0
832212,358673,6.0
911371,1739627,10.0
238422,137585,10.0
721059,187984,8.0
960432,1891250,10.0
912476,368245,6.0
955913,2186524,8.0
54611,1260731,8.0
793071,1691700,10.0
410667,131117,10.0
938711,961819,10.0
657953,1147823,10.0
114860,1549763,10.0
997451,1383321,10.0
236194,168592,8.0
638947,1275627,8.0
615012,2703625,8.0
425683,541133,10.0
250831,1289744,6.0
593351,736247,10.0
772124,1425852,10.0
819972,1268357,8.0
313237,861707,8.0
72880,342311,10.0
119211,127865,10.0
569364,2720289,10.0
420731,1783600,8.0
313019,195124,10.0
668943,755371,10.0
275188,1429022,8.0
791904,132738,10.0
317401,229145,10.0
411804,2101150,10.0
260082,1655531,8.0
188884,1884484,10.0
84023,2256148,10.0
690028,125564,8.0
973258,1613149,10.0
164842,125564,10.0
874100,1064397,10.0
172098,1107693,10.0
362031,2252462,8.0
253941,1662059,10.0
801348,191243,10.0
173574,124204,8.0
667146,2525612,10.0
1355,334203,10.0
238261,1427330,10.0
762464,693222,10.0
269842,1339601,10.0
93239,2874536,10.0
851349,531077,10.0
68387,1978193,8.0
674658,137585,10.0
347574,218606,8.0
443379,154002,8.0
756164,269172,10.0
614258,1244000,10.0
813955,2874536,8.0
19896,185182,10.0
375784,2505335,10.0
672529,716777,10.0
693285,128959,8.0
265719,1746190,10.0
671984,145906,10.0
984625,1484383,10.0
908960,371022,10.0
322558,1920477,6.0
472048,168592,10.0
896245,1138755,10.0
400714,1414833,10.0
643182,2862443,10.0
248984,180843,10.0
835205,148089,8.0
383662,756784,10.0
825695,1902682,2.0
764542,178058,8.0
943167,126335,8.0
278989,952053,10.0
96530,986296,6.0
115639,972745,8.0
266966,508973,6.0
986171,578153,10.0
53764,1749401,8.0
402646,1610980,10.0
393150,994626,8.0
103977,145906,8.0
289165,1158313,10.0
599867,183945,10.0
172028,1795313,10.0
311243,1787191,8.0
382164,1920477,8.0
87197,1019581,10.0
443253,2916826,8.0
171028,375444,8.0
609734,640617,10.0
53281,918064,10.0
92835,174086,8.0
69781,1904669,8.0
157430,126335,10.0
667260,1693091,10.0
125060,288472,10.0
273666,963476,8.0
997360,868096,10.0
353820,600102,8.0
834393,1851598,10.0
744158,1190600,8.0
577494,2305405,8.0
740439,136110,10.0
260441,965768,10.0
681068,131117,10.0
62771,164051,6.0
986514,156607,8.0
60135,2310731,8.0
142517,183200,8.0
783941,1547971,10.0
871753,358662,10.0
871690,1348294,10.0
292015,164593,10.0
908379,1901073,10.0
600260,1583612,10.0
81074,668280,10.0
811812,1920477,10.0
364067,1041657,10.0
495551,2117415,10.0
356716,2738264,10.0
448727,2063202,8.0
574385,199231,10.0
362024,152836,10.0
305917,1547051,10.0
751969,1860491,8.0
351118,136860,10.0
910166,871172,10.0
968856,2063202,8.0
870716,166633,8.0
450131,1009546,8.0
543600,1905844,8.0
297902,163328,8.0
959400,2273244,10.0
247297,985499,6.0
380269,898283,10.0
248473,240913,10.0
581493,269371,10.0
978264,2898980,8.0
816175,574909,8.0
256558,131117,10.0
255578,194182,8.0
387681,1528337,8.0
418262,624407,10.0
656765,1194539,10.0
994930,193179,8.0
807785,1621980,6.0
120096,849468,10.0
421975,1889597,10.0
894963,139086,8.0
729910,1826136,8.0
118291,127865,8.0
404468,499380,10.0
249826,1986895,10.0
130681,172914,10.0
949557,131533,10.0
131627,1447941,8.0
288622,637670,10.0
769884,126335,8.0
574091,125465,10.0
608010,127865,10.0
429515,176490,8.0
833028,125424,10.0
366655,295745,6.0
54913,263981,10.0
618291,1238932,10.0
563231,1869763,10.0
60707,1678888,10.0
361493,1795593,10.0
96906,166633,8.0
449844,342311,10.0
428795,492247,6.0
21424,1260666,10.0
666067,124204,10.0
174331,2071821,10.0
669330,391450,10.0
32925,1600987,10.0
277229,532135,10.0
204927,1793377,10.0
754301,746366,10.0
222898,134849,6.0
370175,2898794,10.0
404843,374312,10.0
534420,833666,10.0
725975,1952622,6.0
539141,1613579,10.0
908793,1845636,10.0
336626,344877,10.0
738066,352365,10.0
501976,1816796,8.0
319287,132738,10.0
988708,1247578,10.0
10126,1786364,8.0
720541,1988815,8.0
550899,146684,10.0
478351,987743,10.0
457957,1821110,10.0
529453,1268360,10.0
662995,174258,6.0
694142,136860,10.0
595694,203856,10.0
140340,363135,4.0
725296,123793,10.0
457999,127865,10.0
360410,172027,10.0
559710,2337876,10.0
305927,1179273,10.0
410684,181453,6.0
590654,2936514,8.0
386292,132738,8.0
873885,1480010,10.0
100042,131698,10.0
418030,1667586,10.0
941224,1919019,10.0
440404,183945,10.0
749148,730008,10.0
316497,136110,8.0
762464,323450,10.0
650670,1586334,10.0
610199,1109803,10.0
154309,2599464,8.0
147764,1064397,10.0
938209,195124,10.0
300510,914136,10.0
681479,268562,10.0
605477,1520010,10.0
284960,156607,8.0
622586,132738,10.0
805217,1783253,8.0
553315,172027,8.0
736692,222467,10.0
155784,998947,10.0
241041,296430,10.0
893105,123793,10.0
588841,140321,8.0
891625,185800,8.0
646095,1845636,10.0
3696,2549740,6.0
678948,1163310,8.0
471299,858304,8.0
321842,1768942,8.0
313140,528120,8.0
4885,1730006,10.0
148383,921642,10.0
424248,943143,10.0
662892,125564,8.0
957742,929570,10.0
150141,123793,10.0
601487,1959943,4.0
420374,1730006,6.0
582579,1484078,10.0
805043,1674936,8.0
965973,125465,10.0
259495,131533,10.0
62186,258206,10.0
797628,913691,10.0
785507,1746190,10.0
743967,229145,8.0
879713,281431,10.0
111269,144051,4.0
533320,354557,8.0
376961,154002,8.0
521950,194128,10.0
929918,815527,8.0
883280,1314701,8.0
963885,168592,8.0
660033,1502343,8.0
260350,578153,6.0
534110,185182,8.0
273636,2735546,10.0
569279,131533,8.0
834754,1031440,10.0
95728,450618,8.0
81179,553143,10.0
269712,2156686,8.0
489143,783906,10.0
616181,1284660,8.0
638535,1036336,10.0
102954,276056,10.0
146449,2156034,10.0
838612,1005880,10.0
408200,963476,6.0
928133,1453730,8.0
284449,960463,10.0
734460,143094,10.0
687612,1076484,10.0
267973,381444,8.0
148843,2455273,10.0
368014,554095,8.0
576030,451754,10.0
314669,450618,8.0
291304,1176070,10.0
125947,963476,10.0
231198,1839031,8.0
361049,914568,10.0
30120,714374,10.0
630850,1425193,10.0
382681,1010328,10.0
940833,1424454,6.0
587689,1566348,8.0
295484,164051,10.0
425606,2222459,8.0
821140,2060880,8.0
113821,164051,8.0
460279,1491185,10.0
221789,1076484,10.0
289959,2941443,8.0
78963,365727,10.0
16913,467091,10.0
497208,1400094,10.0
109609,1346753,6.0
538133,127081,8.0
88493,136110,10.0
957461,972745,8.0
261453,442500,8.0
845476,693222,2.0
371381,1176070,10.0
520563,1146287,10.0
810256,1186923,10.0
522564,450618,10.0
642748,2579422,10.0
874647,655967,10.0
489683,1858651,10.0
168163,1706067,10.0
931610,452942,10.0
356238,1251617,8.0
384996,737598,8.0
15282,1154504,8.0
435018,711389,4.0
839698,1226293,10.0
228014,1469072,10.0
278229,1251617,8.0
287060,1615177,10.0
219619,1621234,10.0
725206,1279089,10.0
663207,1022354,6.0
852349,2610728,10.0
918302,620524,8.0
771450,824318,8.0
841920,2463317,10.0
27674,240208,10.0
541396,134015,10.0
701626,2952142,10.0
608016,1268360,6.0
303520,127865,10.0
367882,1467111,10.0
704070,1679420,8.0
799154,1967775,10.0
204352,2014078,8.0
496336,199231,10.0
57579,152836,10.0
783960,2155094,10.0
513503,1318793,10.0
202838,506816,8.0
17281,160612,10.0
924254,150138,8.0
521359,268562,8.0
338814,1011971,10.0
577966,1010328,10.0
831689,1763585,10.0
356327,1355618,10.0
183676,1420770,10.0
146703,125465,8.0
775929,2511676,8.0
938294,1709498,10.0
794954,948002,10.0
582668,1154854,10.0
673177,138431,10.0
983696,131533,10.0
762686,1981289,10.0
68046,1598777,4.0
38355,693185,10.0
590365,326784,10.0
895448,1827823,10.0
913407,146684,8.0
604967,2073013,10.0
315781,1719221,8.0
159899,1834223,10.0
210854,1689209,10.0
495314,2642307,8.0
393032,916639,10.0
753710,943143,10.0
208680,1584094,10.0
649434,2494898,10.0
585359,2583485,8.0
700944,1273915,10.0
876710,1623440,10.0
429540,379441,8.0
745078,132135,8.0
952712,163328,10.0
376274,132738,10.0
379417,1948542,8.0
450585,2359988,10.0
652677,138431,8.0
7612,144051,10.0
233246,243449,10.0
976336,1213427,10.0
654850,2863546,8.0
337673,326908,8.0
888057,1552178,8.0
24677,2281848,8.0
778029,152836,8.0
597656,733561,10.0
612711,136860,10.0
169092,253667,10.0
534435,659088,10.0
417843,877767,10.0
772566,450618,8.0
966610,203856,10.0
297387,900878,4.0
446547,144051,10.0
740579,1158313,10.0
953925,325844,10.0
352075,806803,10.0
162244,2783742,10.0
799288,132738,10.0
598586,871172,10.0
10585,365727,10.0
859732,2959486,10.0
851064,127495,6.0
833754,405907,10.0
93683,197170,10.0
501078,166633,10.0
396028,1557847,8.0
565832,132738,10.0
960729,497910,10.0
2043,227442,8.0
772331,134015,10.0
446559,1897655,10.0
187094,416213,10.0
955055,126335,4.0
2927,1227811,10.0
333954,458919,8.0
801402,852009,6.0
590602,660136,10.0
738092,2752000,10.0
740439,127865,10.0
104092,128959,10.0
472391,1270958,10.0
572152,497719,10.0
778693,456514,8.0
125664,135750,10.0
533674,1889597,10.0
571790,1115223,10.0
347656,1626903,8.0
572913,1335648,10.0
39097,680249,8.0
797628,2298895,10.0
273767,148690,10.0
454055,131117,8.0
155905,1808901,8.0
863820,2032140,10.0
34391,730008,8.0
77442,1956527,10.0
492743,1589928,10.0
276647,1615177,10.0
776551,834814,10.0
769628,709832,10.0
842866,125424,10.0
996183,1396660,10.0
646392,182578,10.0
248080,2590650,8.0
575375,137585,10.0
222557,306500,8.0
678803,1624452,8.0
250944,1821702,10.0
266424,266651,10.0
97648,1157402,2.0
479502,1465348,8.0
250574,174086,10.0
68880,131117,10.0
868229,2134749,10.0
204478,1730006,10.0
741399,172914,10.0
516831,341294,8.0
703074,174086,6.0
326836,1312996,10.0
444586,2787694,10.0
207028,206536,10.0
465593,1940267,8.0
312268,123373,8.0
524095,167112,8.0
228895,963476,8.0
448487,321674,10.0
571567,1833941,10.0
758047,130259,8.0
346421,145906,8.0
942340,1414833,10.0
545518,898283,10.0
714953,1036192,8.0
826919,411221,10.0
603650,148690,10.0
292394,1155299,8.0
156022,125424,10.0
317401,1872036,10.0
824655,123373,10.0
386426,1529884,10.0
888818,1361212,10.0
970546,1496340,8.0
618716,174086,10.0
885080,352365,8.0
484300,2850568,8.0
501443,1000270,10.0
413230,123793,8.0
963661,1992625,10.0
17934,330238,10.0
860233,806803,10.0
561065,799723,10.0
889056,795320,10.0
938713,127865,10.0
670225,2809120,6.0
58262,2821045,8.0
871723,132135,10.0
121838,2557055,10.0
757861,933691,10.0
172691,983905,8.0
819939,1465824,8.0
647498,1861964,8.0
786832,503972,10.0
493437,1254547,10.0
425606,2147316,10.0
549305,664558,10.0
315232,140321,8.0
185384,1226293,6.0
404843,1223725,8.0
774673,1285647,10.0
251246,144714,8.0
463508,1088129,10.0
941796,585830,8.0
585512,1210197,8.0
960965,753788,10.0
882396,1224461,10.0
646440,371022,10.0
383097,2531779,10.0
967242,254493,10.0
809944,744180,10.0
231674,1007691,10.0
513575,1045604,8.0
957843,148089,4.0
360614,145906,8.0
58677,1019819,8.0
617900,1973664,8.0
957176,126335,10.0
343917,1729232,8.0
847828,2075137,10.0
299561,130259,10.0
295317,2017483,4.0
578175,874053,10.0
371203,1834223,8.0
775685,1501987,10.0
228323,982621,10.0
224970,168012,10.0
192282,450618,10.0
510909,127865,10.0
391328,347538,10.0
598325,547674,10.0
364592,468020,8.0
460284,265806,8.0
710972,1613149,10.0
859912,374312,10.0
600561,1543845,8.0
970513,178753,8.0
202164,162634,10.0
758058,136110,10.0
34768,1961311,10.0
558442,980230,8.0
994398,2686855,10.0
378164,1484383,10.0
731854,545632,10.0
120618,1384407,8.0
138861,2960969,10.0
834055,1685669,10.0
366698,808736,8.0
807721,360837,10.0
245127,360595,6.0
946453,139792,10.0
998194,1316404,10.0
100540,136860,8.0
292684,125564,4.0
549907,166633,8.0
366273,864981,10.0
842403,921642,10.0
39600,2684666,10.0
667630,2549740,8.0
441595,2481108,10.0
572452,1841429,8.0
871131,1479699,10.0
745533,150138,10.0
352745,144051,8.0
32925,2758095,10.0
709608,704314,10.0
332086,445150,8.0
221624,2284955,10.0
241998,2701429,10.0
96369,178058,10.0
623723,450618,10.0
943862,1366101,10.0
30885,1378631,10.0
797705,2728150,8.0
197826,429191,8.0
726166,928312,10.0
375703,530513,10.0
344255,1529500,10.0
231371,607186,10.0
3133,1217094,8.0
663594,153475,10.0
322558,916639,8.0
957461,1605090,8.0
786633,1240309,8.0
765423,432275,8.0
446240,1859039,8.0
955625,364172,8.0
273402,1793377,10.0
575659,1507056,10.0
796359,902478,8.0
911745,478077,10.0
733207,2358935,8.0
322003,195124,10.0
788371,2900227,8.0
321088,138431,8.0
654180,197170,8.0
664547,1378631,10.0
449788,1604219,10.0
177945,132738,10.0
797705,2244325,10.0
593180,134015,8.0
543540,449609,10.0
907010,789767,10.0
869759,1729232,8.0
962303,1698815,10.0
704242,1280715,10.0
603079,2746761,10.0
419527,151551,10.0
38803,2366355,10.0
544460,783906,10.0
416975,1019581,10.0
402536,1231549,10.0
15150,131698,10.0
800396,1783169,6.0
36920,763288,10.0
709738,148690,8.0
56550,1030910,10.0
108371,1776280,10.0
95559,2899540,8.0
407782,1465348,6.0
578544,1313942,10.0
962198,137585,10.0
11689,384260,10.0
280328,123793,10.0
835280,131117,8.0
442991,131117,6.0
882430,127081,10.0
110067,125564,8.0
437372,451969,10.0
367999,276603,8.0
373027,665360,8.0
166709,144727,6.0
735526,723450,8.0
786226,182578,10.0
679367,404345,10.0
326014,870184,8.0
750332,2794512,8.0
981147,143094,10.0
958548,759314,10.0
744387,2653183,10.0
89962,1308013,10.0
640362,154002,8.0
644483,865585,8.0
31844,2263252,10.0
118229,139086,8.0
904086,472333,10.0
464777,1434272,8.0
748397,2326124,6.0
80144,1858651,8.0
32925,426346,10.0
324092,131533,10.0
218926,686884,10.0
445375,2783742,6.0
128475,730008,10.0
525708,1828664,10.0
263195,172027,8.0
576190,1052971,8.0
71161,546688,8.0
793027,2546173,8.0
85761,585830,8.0
543440,1228651,10.0
485330,126335,10.0
118289,366475,10.0
829100,289886,10.0
848181,126335,10.0
958548,1671818,10.0
187997,145906,10.0
515108,1063761,10.0
886650,2453339,10.0
927813,2317885,8.0
720079,1259708,10.0
190077,2165820,10.0
829667,2273596,2.0
970007,2125981,10.0
153783,1501053,10.0
292193,2463317,10.0
216575,141548,8.0
591602,724319,8.0
297184,1429912,10.0
439461,1018136,10.0
806600,407719,10.0
861080,1504304,10.0
924246,139086,8.0
608083,1076157,8.0
406567,719650,8.0
804033,315240,10.0
136177,155820,10.0
392836,714374,10.0
892668,350461,8.0
503198,166633,10.0
988174,1895994,10.0
874445,135750,10.0
893217,131533,10.0
520577,1996590,4.0
42119,1274956,10.0
603738,209578,10.0
1627,145906,6.0
612090,1212992,10.0
240422,1607852,2.0
827092,961819,10.0
909560,466944,10.0
881746,131117,10.0
940069,432268,8.0
414129,1064397,10.0
211346,283107,10.0
865470,345146,8.0
439268,2529552,8.0
86869,588814,10.0
32925,2760153,10.0
936358,2583625,10.0
546022,1542250,6.0
12999,2673990,8.0
750749,1242074,8.0
196812,432268,10.0
297084,1166927,10.0
620760,1980086,10.0
489315,126335,10.0
349865,499679,10.0
531043,1068027,10.0
299675,125424,8.0
301048,2130194,10.0
469224,132135,10.0
937409,729362,10.0
996500,1860491,8.0
359053,1163553,10.0
819184,141688,10.0
457730,305049,8.0
423937,322704,10.0
661756,397303,8.0
671011,746366,8.0
914596,1145592,10.0
283588,136860,10.0
788236,174086,6.0
430819,1565031,10.0
